REG_HOLD_RISK,FM_UNMET_NEED,CURRENT_BALANCE,LAST_GPA,PREV_GPA,WI_GRADE_COUNT,DFW_GRADE_COUNT,FIRST_GENERATION_RISK,HIGH_SCHOOL_GPA
0,9172,352,0,3.076153846,0,4,0,''
0,,0,3.556666667,4,0,0,0,'2.72'
0,818,0,2.89,3.245333333,0,1,0,''
0,,0,3,3.5,0,0,0,''
0,7372,0,4,4,0,0,0,''
1,866,935,3.9175,3.796111111,0,0,0,'3.86'
0,23340,0,3.835,3.692307692,0,0,1,'4.0'
0,0,0,4,3.75,0,0,0,'2.80'
0,,0,3.223333333,3,0,0,1,'3.30'
0,0,0,,,0,0,0,''
0,,0,,,0,0,1,''
0,,0,1.898461538,1.666923077,0,6,0,'3.88'
0,,0,3.67,3.404444444,0,0,0,''
0,,0,2.8325,2.512666667,0,3,0,'3.25'
0,8287,582,3.67,3.736,2,6,0,''
0,,0,3.17,2,3,4,0,'2.79'
0,,0,1.67,3.33,0,15,0,''
0,-4200,2328.66,3.553333333,4,0,1,0,'3.04'
0,,0,1.165,2.615384615,1,5,1,'2.82'
0,,0,2.796923077,2.642307692,0,0,0,'3.37'
0,,0,3.89,3.776666667,0,0,0,'3.74'
0,0,0,2.22,2.333333333,0,2,1,'3.107'
0,,0,0,1.835,0,7,0,'3.04'
0,,0,4,4,0,0,1,''
0,,0,3.853333333,3.666666667,0,0,0,''
0,17319,0,3.67,4,2,3,0,''
0,23857.6,0,4,4,0,11,1,''
0,10345,0,3.003333333,3.11,0,0,1,'2.47'
0,5747,0,0,3.853333333,3,0,0,''
0,,20,2.734,2.835,0,2,0,''
0,,0,,,0,1,0,'2.25'
0,4312,0,0,3.556666667,1,3,1,''
0,,0,3.67,0,2,2,0,''
0,,0,4,4,0,0,1,''
0,4289,163.86,3.33,3.534,0,2,1,''
0,16717,0,4,3.4175,2,5,1,''
0,,200,3.75,1.5,4,5,0,''
0,,0,2.67,3.33,0,1,1,''
0,,0,4,4,0,0,0,'3.59'
0,,1.74,3.605625,3.5,0,0,0,'2.5'
0,13743,311.98,4,4,0,0,0,''
0,,390,0,3,1,4,0,'3.40'
0,,0,3,3.33,0,0,0,''
0,0,0,0,4,0,0,1,''
0,10177,0,,,0,0,1,''
0,-1429,0,4,4,0,0,1,''
0,,0,3.714285714,4,0,0,0,'3.72'
0,,0,3.668,4,0,0,0,'3.64'
0,,0,,,0,0,0,'2.818'
1,,35,2.36,0.835,1,7,0,'2.94'
0,,362.66,0,,1,5,1,''
1,,0,0,,1,1,1,'3.304'
1,,2139,0,4,1,0,0,''
0,,50,3.617142857,4,1,1,0,'3.42'
0,20160,0,4,2.083333333,0,1,1,'3.92'
0,10538,193,0.5,1.593571429,0,12,0,''
0,,0,3.776666667,3.556666667,0,0,0,''
0,11629,406.66,3.67,3.666666667,0,0,1,''
0,,0,1,3,0,1,0,'2.55'
0,,50,,,0,2,1,''
1,15294,789,0.835,2.5,0,7,1,''
0,-19000,0,0,0,7,59,1,''
0,21918,0,1,3,0,2,0,'3.74'
0,8656,0,4,3.333333333,0,0,0,'3.44'
0,,0,3.9175,,0,0,1,''
0,,0,,,0,0,0,''
0,,697,0,3.068,1,0,0,''
0,,0,4,4,0,0,0,''
0,,0,2.33,3,0,1,0,'3.05'
0,,0,,,0,0,0,'3.9'
1,,2861.84,0,1.223333333,0,2,0,''
1,,2108,4,4,0,0,0,'2.47'
0,,0,4,3.33,0,0,0,''
0,,0,4,3.666666667,0,0,0,'3.32'
0,,0,3.553333333,2.923846154,2,2,0,'0'
0,6406,0,3.835,3.776666667,0,1,0,''
0,,0,,,0,3,0,''
1,,2904.47,3.667142857,2.11,0,10,1,''
0,4966,0,3,3,1,6,1,'2.91'
0,,0,2,0,4,9,0,'3.22'
1,,0,3.67,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,0,1.804705882,2,5,0,'0'
0,6379,0,4,3.443333333,0,0,0,'3.58'
0,,0,3.4975,4,0,0,1,''
0,,0,,,0,0,1,'3.417'
0,,0,4,3.811428571,0,3,1,'2.77'
0,,0,3.5,3.165,0,1,0,'0'
1,,4240.5,0,3,4,9,1,'2.81'
0,,0,3.335,3.91,0,0,1,''
0,,5,2.283076923,2.522857143,0,2,1,'3.100'
0,,50,,,0,0,1,'3.528'
1,13357,1000,2.666666667,1.446666667,0,8,0,''
0,5878,0,3.5,3.89,0,0,0,'3.57'
0,,0,,,0,3,1,'3.4571'
0,0,632.66,4,3.432352941,0,0,0,'3.2037'
0,-3000,0,2.665,2.89,0,4,0,''
0,,0,1.95875,3.311875,2,4,0,'3.23'
0,16707,0,3.67,2.49,0,4,1,'3.47'
0,,0,,,0,0,1,'2.551'
0,,0,1.642307692,2.282307692,0,1,1,'3.167'
0,,0,3.771538462,3.557333333,0,0,1,'3.31'
0,,0,2.556666667,2,0,2,1,'3.08'
0,,0,0.67,0.821538462,1,4,0,'3.40'
1,9498,0,3.89,3.572857143,0,0,0,'3.94'
0,,0,3.647647059,4,0,0,0,'3.74'
0,0,0,3.67,3.666666667,0,0,0,'3.89'
0,3432,0,3.335,2.129230769,0,6,1,'3.24'
0,,100,,,0,0,1,'3.62'
0,,0,3.197058824,3.28,0,0,0,'3.49'
0,6171,600,2.666666667,3.9175,0,1,0,''
0,9507,535.73,4,4,0,1,1,'3.94'
0,-1341.12,0,4,4,0,0,0,''
0,15019,0,4,2.5,0,3,0,''
1,,0,3.666666667,3.475714286,0,0,0,'3.83'
0,,5.35,3.6675,3.5,0,1,0,''
0,4332,0,1.898461538,3.546363636,3,5,1,'3.22'
1,5312,1870.2,3.335,0,0,0,0,'3.04'
0,,372.17,4,3.553333333,2,2,0,'3.31'
0,0,0,2.666666667,3.666666667,0,2,0,'3.38'
0,,0,4,4,0,0,0,'3.78'
0,14232,0,3.567,3.835,0,0,0,'3.6'
0,,0,3.9175,3.9175,0,0,0,'4.0'
0,,0,4,4,0,0,1,'3.37'
1,0,1928,2.67,3.335,1,1,1,''
0,15666,0,4,4,0,0,0,'3.14'
0,,0,3.556666667,3,0,0,0,'3.31'
0,,0,2.446666667,3.283076923,0,0,1,'3.76'
0,,0,3.67,3.67,0,0,1,'3.51'
0,0,0,4,4,0,0,0,'3.45'
0,,0,1.2775,1.25,1,5,0,'3.96'
0,,0,3.6,3.468,0,0,0,'3.98'
0,,0,3.666666667,4,0,0,1,'3.72'
0,,316.66,1.113333333,1.882352941,5,11,1,'3.04'
0,12708,0,3,3.89,0,0,0,''
0,,0,4,3.666666667,1,3,0,''
0,,0,3.165,3.334285714,1,2,0,''
0,,0,0,0,0,0,0,'3.76'
1,,2855,1.89,1.835,1,23,1,'2.3'
0,,0,4,4,0,0,0,'3.90'
0,,0,3.732,2.666666667,1,6,0,''
0,,0,4,3.89,0,1,0,'3.50'
0,,0,3.333333333,4,0,2,0,''
1,,501,2.665,2.665,0,9,0,''
0,,0,4,4,0,0,0,''
0,,50,,,0,1,1,'2.574'
0,,50,,,0,0,1,'2.36'
0,,0,,,0,0,1,''
0,4114,0,4,3.33,0,0,0,'3.05'
0,,0,0,4,1,1,0,''
0,,0,2.776666667,3.223333333,0,5,1,''
0,,0,1,1.335,0,4,1,'3.14'
0,8946,0,3.67,3.376,0,0,0,'3.18'
0,11766,0,3.534,3.868,0,0,1,''
0,-7571.4,-1814.2,4,2.948461538,2,8,0,'2.95'
0,,0,3.33,3.67,0,4,0,''
1,,1994,0,0,4,15,0,'3.47'
0,,0,3.853333333,4,0,0,0,''
0,,0,3.446666667,3.17,2,4,0,'2.77'
0,,0,2.11,3.17,2,6,1,''
0,1486,0,2.223333333,2.113333333,1,6,0,'1.88'
0,,0,4,3.929285714,0,0,0,''
0,,0,1.223333333,3.336666667,0,1,1,'3.36'
0,,25,3,3.22,2,3,1,''
1,5209,1690,2.165,3.835,0,1,1,''
0,4515,0,0,4,0,0,0,''
0,,0,4,4,1,1,1,'3.83'
0,0,0,1.5,,0,3,1,'0'
0,0,587.16,4,3.556666667,2,2,0,'3.18'
0,,0,3.33,4,0,0,0,''
0,-1500,0,3.113333333,3.446666667,0,0,1,'3.83'
0,0,0,3.665,0,3,8,0,'3.66'
0,,0,3.223333333,2.67,1,5,0,''
0,,1.9,2.744615385,2.63,0,1,0,''
0,11990,537,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,1,''
0,,0,3.67,2.102,1,0,0,''
0,,0,1.665,0,2,5,0,''
0,,0,3.5,3.198,2,2,1,''
0,,0,4,4,0,0,0,''
1,,0,0,0,1,3,1,''
0,,0,2.868,2.33,0,5,0,'2.96'
0,5676,0,2.776666667,3.556666667,0,3,0,''
0,,0,3.853333333,3.67,0,0,0,'4.0'
0,,0,4,3.5,0,0,1,''
0,-750,713.33,4,4,0,0,0,''
0,6957,0,3,2.835,0,3,1,''
0,11927,0,4,3.165,0,1,0,''
0,1476,275.8,4,4,0,2,0,'2.5778'
0,,0,,,0,0,0,''
0,0,892.33,4,3.666666667,0,0,0,''
0,,0,3.67,3.67,1,1,0,''
0,,18.25,3.5,3.165,0,0,0,''
0,,0,3.835,2.666666667,0,1,0,'3.68'
0,-882,0,2.67,1.886666667,0,1,0,'3.15'
1,,1150,3.556666667,3.4175,0,19,0,''
0,,0,0.592222222,3,0,3,0,'3.00'
0,,0,,,0,2,1,''
0,,9.3,1.553333333,3,0,1,0,'3.54'
0,,12.6,4,3.556666667,0,0,0,'3.46'
0,,180,3.732,2.835,1,1,0,''
0,,0,0,3.67,0,0,0,''
0,6529,0,1.165,2.6675,2,12,0,''
0,,0,3.636363636,3.476428571,0,0,1,''
0,,0,1,2,1,2,0,'3.63'
0,19192,0,3.333333333,3.78,0,0,0,''
0,,0,0,2.67,0,7,0,'3.02'
0,,25,2.776666667,3.666666667,0,0,0,'3.650'
0,,0,3.665,3,0,0,0,'3.41'
0,,0,2.75,3.5,0,0,0,'3.39'
0,9993,0,4,4,0,0,0,''
0,,0,3.89,3.776666667,0,0,1,'4.0'
0,,0,3.4175,3.9175,0,0,0,'3.89'
1,8425,2914,1,2.819230769,0,3,0,'3.45'
0,,90,3.666666667,3.8325,1,0,1,''
0,,0,2.664615385,2.334615385,0,3,1,'3.05'
0,552,0,3.5,4,8,11,0,''
1,,945.8,1.89,0,1,5,1,'3.68'
0,,10,3.776666667,2.646470588,0,4,0,''
1,,0,0.333333333,0,1,11,0,'3.536'
0,,0,3,3.666666667,0,1,0,'3.17'
0,,0,4,3.446666667,0,1,0,'2.9434'
0,,15.2,4,4,0,0,1,'3.51'
0,-440.84,0,3.556666667,,0,0,0,''
0,0,0,3.665,,0,11,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,1.333333333,2.382857143,3,30,0,''
0,,0,3.443333333,2.664285714,0,1,1,''
0,15529,0,3.335,3.101538462,0,2,1,'3.91'
1,16328,1586.4,3.78,3.556666667,2,2,0,''
0,,0,1.223333333,3,0,6,0,'3.2'
0,,0,3.223333333,3.666666667,0,0,0,'3.84'
0,,0,3.712857143,3.4975,0,0,0,''
0,49745,5062.33,3.4,2.5,3,8,0,''
0,9183,926.66,3.186666667,3.443333333,0,1,1,'3.41'
0,0,222.67,4,4,0,3,0,''
0,584,814,1.665,2.974615385,2,6,0,'3.84'
0,,0,3.75,3.78,0,0,0,'3.40'
0,,35,3,3.223333333,1,0,1,'3.54'
0,,0,3.9175,3.9175,0,0,0,'3.67'
0,,250,,,0,0,1,'3.694'
0,,0,3.808571429,3.934,0,9,1,'3.46'
0,,0,3.25,3.036666667,0,0,1,'3.19'
0,11098,0,2.67,2.67,0,7,0,''
0,0,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,3.89,3.89,2,3,0,''
0,,0,0,0,0,4,0,''
0,,0,,,0,0,0,''
0,,0,3.33,2.835,2,3,0,''
0,,0,4,4,0,0,0,''
0,8496,206.66,4,3.687058824,1,3,0,'3.31'
0,,0,3.75,4,0,0,0,'3.00'
0,,0,3.75,3.9175,0,0,0,'3.46'
0,,0,4,2.665,0,3,0,''
0,1554.5,0,2.165,,0,2,1,''
0,,0,,,0,5,1,''
0,16336,734.66,1.835,2.335,2,4,0,''
0,,0,3.868,3.443333333,0,1,0,''
0,5229,0,4,0,0,3,0,''
0,,0,4,4,0,0,0,''
0,,0,,,0,0,0,''
0,-5428,0,4,4,0,0,0,''
0,,0,3.736,4,0,0,0,''
0,3638,0,0.333333333,1.335,0,6,0,'2.2'
0,,0,,,0,0,1,''
0,,0,2.734,2.333333333,3,5,0,''
0,,0,3.835,3.5,0,0,0,''
0,,0,2.67,2.67,1,1,1,''
0,0,0,4,,0,0,0,''
0,,0,3.18625,2.585,1,13,0,''
0,16633,0,0,4,0,1,1,''
0,21333,187.33,3.332,2.335,2,3,1,''
0,-1006,735.2,3.33,3.22,1,3,1,'3.58'
1,4306,280.45,1.33,3,10,9,1,''
0,,0,4,3.692307692,0,0,1,'3.84'
0,,0,3.67,3.67,2,2,0,''
0,,130,2.67,3.446666667,2,3,1,'2.22'
0,,0,4,3.11,1,1,1,'2.52'
1,,993.3,0,0,3,7,0,''
0,3783,0,1.165,1.335,0,9,0,''
0,7428,0,0,3.5,0,0,0,'2.03'
1,,1430,0,,4,4,0,''
0,11403,1130,2.666,3.223333333,0,15,0,''
0,,0,3.665,3.8325,0,0,0,'3.65'
0,,0,0,2.553333333,3,3,0,''
0,,1622.5,3.67,1.335,4,10,0,''
0,,0,2.67,3.466,0,6,1,''
0,,0,0,3.486153846,3,3,0,'3.27'
0,0,0,3.33,3.835,2,5,0,''
0,738,0,0,0,2,16,0,'2.80'
0,1408,0,0,3,0,7,0,''
0,3006,0,,,0,0,0,''
0,-11896,0,0,4,1,0,0,'3.9'
0,,0,3.228461538,2.974615385,0,1,0,'3.79'
0,,0,2.843846154,3,0,1,0,'3.6'
1,6149,560,0,2.666666667,1,9,0,''
1,,1857.52,0,0,5,8,0,''
0,,565.33,3.306363636,2.333333333,0,1,1,'3.11'
0,,0,3.333333333,4,0,0,0,''
0,,0,4,3.89,0,0,0,''
0,,20,1.223333333,2.67,1,10,0,''
0,,0,3.926666667,4,0,0,1,''
0,,0,3.67,3.267,0,0,0,''
0,,0,,,0,0,1,'3.000'
0,,0,3.91,4,0,0,0,''
0,-1500,609.33,3.5,2.665,1,4,0,'3.36'
0,,30,3.89,4,0,2,0,''
0,-15000,0,3,3.11,1,1,0,''
0,5028,0,4,4,0,0,1,'2.59'
0,,0,2.665,3.778888889,0,1,0,'3.27'
0,4854,0,1.886666667,2,2,11,1,''
0,1713,0,3.665,3.835,0,1,0,''
0,,0,4,3.666666667,0,1,1,''
0,0,0,2.83,,0,0,1,''
0,,0,3.835,3.78,0,0,0,''
0,,0,3.33,3.67,1,1,0,''
0,,0,4,4,0,0,0,''
1,10779,1323.47,2.67,2,1,3,0,''
0,,0,3.33,3.443333333,3,5,0,'3.07'
0,,0,0.835,0.477142857,1,16,0,''
0,,532.67,1.666666667,3.11,0,3,1,''
0,,0,0,2.769230769,5,11,1,''
0,,0,4,4,0,0,0,''
1,,0,0,1.4175,1,9,1,''
1,10179,2143.2,3.67,3.33,0,0,0,''
1,11751.2,452,3.198,2.89,3,15,0,''
0,,157.3,4,3.905714286,0,2,0,''
0,1465,0,4,3.793846154,0,4,0,''
0,,0,4,4,0,0,0,''
0,,50,,,0,0,0,'2.080'
1,,0,4,,0,3,0,''
0,302,20,3.33,3.665,0,1,0,''
0,,0,4,3.808571429,0,0,0,'4.0'
0,,0,2.666666667,2.571428571,1,1,1,'3.21'
0,,0,3.89,3.666666667,3,3,0,'3.92'
0,,2.45,3,3.75,1,2,1,'3.63'
0,,0,3.181538462,1.666666667,0,1,1,'3.80'
0,,0,0,4,1,1,0,''
0,,0,2.335,3.468,0,2,1,'3.4'
0,,0,2.738888889,3.076923077,0,1,0,'3.34'
0,,0,,,0,0,1,'3.849'
0,,0,2.915,3.666666667,0,1,1,'3.27'
0,,0,4,3.357142857,0,0,0,'3.46'
0,,50,2.33,,0,0,0,'3.92'
0,,0,3.776666667,3.333333333,0,0,1,'3.46'
0,,0,4,4,0,0,0,'3.80'
0,,0,3.499166667,3.333333333,0,1,0,''
0,,50,,,0,2,1,'3.75'
0,,11,3.556666667,3.446666667,0,0,0,'3.11'
0,,0,3,4,0,0,0,''
0,,0,3.835,3.853333333,0,0,0,''
0,10015,0,3.402,3.5,0,1,0,''
0,,0,3,3.33,4,10,0,'0'
0,1485,0,1.666666667,1.335,6,12,0,'2.51'
0,21875,0,1.666666667,3.33,1,6,1,'3.23'
0,0,0,0,4,0,0,0,''
0,0,0,,,0,0,0,''
0,,0,1.67,1.78,6,18,0,''
1,,240,3,3.704444444,0,5,0,'4.0'
0,,0,,,0,0,0,''
0,1466,0,4,0,1,2,0,''
0,,65,2.849090909,3.36,3,3,1,'2.80'
0,6579,0,3.33,3.5,0,3,1,''
0,,0,3.443333333,2.5,0,2,0,''
0,-3000,0,2,3.25,0,3,0,'1.92'
0,-3771,0,4,3.89,0,0,0,''
0,18158,85,2.808571429,2.665,0,6,0,'3.21'
0,,0,0,3.866,6,7,0,'2.97'
0,6879,230,4,3.333333333,1,2,0,''
0,12978,406.3,2.666666667,3.5825,1,5,0,'4.0'
0,,0,1.5,1.5,1,7,0,'3.29'
0,0,0,2.89,2.2,1,4,0,'4.0'
0,,200,3.285384615,3.228461538,0,0,0,'3.7241'
0,6224,938,4,3.6015,0,3,1,''
0,-400,0,4,2.983157895,2,5,0,''
0,,0,0,3.67,4,5,1,''
0,9033,0,1,2.745882353,1,2,0,'3.46'
0,4478,174.6,4,2.556666667,3,17,1,''
0,,2,2.716923077,3.898461538,0,0,0,''
0,,0,3.336666667,3.2525,0,0,0,''
1,,832,0.776666667,2.443333333,1,8,0,''
0,,0,0,4,1,5,0,''
0,9719,0,0,1.714285714,0,7,0,''
0,294,0,4,3.8325,0,0,0,'3.48'
0,,0,,,0,0,1,''
0,,0,2.835,3.393529412,1,2,0,'2.93'
0,,0,2.490666667,2.537222222,1,5,0,'2.62'
0,,0,3.165,3.5,0,2,0,''
0,,0,4,4,0,0,1,''
0,12500,0,4,4,0,8,1,'3.77'
0,,0,2.802,3.33,0,3,1,''
0,,100,3.67,2.89,1,5,0,''
0,,75,3,2.4175,0,3,1,'3.49'
0,,0,3.332,3.6,0,0,0,'3.77'
1,1171.8,0,3.165,3.5,0,1,0,''
0,4292.5,0,1.835,3.67,1,1,1,''
0,,0,3.67,0,0,1,0,''
0,13879,0,3.165,2.738888889,0,6,1,'3.30'
0,,0,3.25,2.443333333,0,5,0,'3.33'
0,,0,4,3.9175,0,0,0,'4.0'
0,,70,3.665,3.5,1,1,0,''
0,,0,4,4,0,0,0,''
0,,1,3.858571429,4,0,0,1,''
0,23383,0,3.33,,0,0,0,''
0,,0,4,3.521428571,1,1,0,''
0,-4000,3012.66,4,3.842352941,0,0,0,'0'
0,,0,4,3,1,0,0,''
0,,0,2.33,3.518888889,0,1,0,'3.52'
1,708.85,0,4,3.75,0,0,0,'3.11'
0,,0,3.121818182,3.200666667,4,4,0,'3.16'
1,,0,2.898461538,3,2,2,0,'2.946'
0,,0,3.776666667,4,0,0,0,'3.500'
0,,0,4,3.475714286,0,0,0,'3.85'
0,,0,3.11,3.333333333,0,0,0,'2.79'
0,,0,4,3.666666667,0,2,0,'3.60'
0,,0,3.802,4,0,0,0,''
0,,0,3.182727273,2.922307692,0,2,1,'2.87'
0,,0,3.223333333,3.446666667,0,1,0,''
0,,0,0,0,1,8,1,''
0,-17745,1054.5,4,4,0,0,0,''
0,,0,2.446666667,3.382857143,0,2,1,'3.11'
0,,12,3.67,,0,0,1,''
0,,0,3.001,3.692307692,0,0,0,'4.0'
0,,0,3.335,2.769230769,1,3,1,''
0,6506,0,3.202,3.333333333,0,4,0,''
0,,1058,0,0.666666667,4,12,0,'2.41'
0,,0,3.33,4,0,0,0,''
0,,50,,,0,3,0,'3.5'
0,8337,0,2.75,3.045714286,0,2,0,'3.28'
0,3834,810.83,0,3.556666667,0,7,1,''
0,12760,0,3.33,3.529411765,0,0,0,'3.85'
0,,0,3.643571429,3.846,1,3,0,'3.6'
0,,0,2.9175,2.915,4,4,0,'3.31'
0,,0,3,3,2,3,0,'3.42'
0,4990,368.76,4,3.352941176,0,0,0,'3.70'
0,,0,3.475,3.922352941,0,0,0,'3.50'
0,,0,3.076923077,3.443333333,0,0,0,'3.73'
0,,0,4,3.0025,1,5,0,'3.75'
0,1117,473.6,4,3.228461538,3,3,0,'3.57'
0,,12,3,3.6,0,3,0,''
0,0,993,4,3.835,2,1,0,'3.27'
0,18158,0,4,,0,0,0,'2.69'
0,,0,4,3.443333333,1,4,0,'3.61'
0,13209,0,3.89,4,0,0,1,'4.00'
1,0,1115.5,1.67,0,2,10,0,''
0,,0,3.168125,2.822666667,0,2,0,'3.4'
0,-334,0,3,2.443333333,0,4,0,''
0,,0,3.486153846,3.384615385,0,0,0,'3.89'
0,,50,4,4,0,0,1,'4.0'
0,,0,4,3.776666667,0,0,1,'3.28'
0,,61.2,2.335,2.5,2,2,0,'3.22'
0,,0,3,1.33,0,0,0,'2.51'
0,,0,,,0,0,0,'3.781'
0,-6081.15,0,4,3.384615385,1,1,0,'4.0'
0,20860,0,2.667142857,2.8,0,5,1,''
0,,0,2.33,2.67,0,3,1,'2.77'
0,,0,3.776666667,3.776666667,0,0,1,'2.35'
0,,0,3.165,3.443333333,1,1,0,''
0,4487.6,-721.6,3,3.335,0,0,0,''
0,,0,1,3.5,3,7,1,''
0,,0,3.85,3.645333333,0,0,1,'3.07'
0,9433,948.26,4,3.89,0,2,0,'3.68'
0,,0,3,4,0,0,0,''
0,,0,0,1.5,0,6,1,''
0,9645.2,0,3.11,3.666666667,0,3,0,'1.91'
0,,0,,,0,0,1,'3.8871'
0,4090,0,3.89,,0,9,0,''
0,,0,4,4,0,0,0,'3.35'
0,2446.66,0,2,1.89,2,4,1,'2.31'
0,24711,0,3.446666667,4,0,0,1,'3.58'
1,,2287.4,3.872380952,3.17,0,1,0,'3.45'
0,,0,3.67,3.835,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,3.384615385,3.294117647,0,0,1,'3.559'
1,,1883,0,4,1,0,0,''
0,,0,2.89,3.333333333,0,2,0,'2.87'
0,0,235,3.335,3,0,0,0,''
0,,1,3.425714286,4,0,4,1,''
0,,0,3.8325,4,0,1,1,''
0,,0,4,4,0,0,0,''
0,12097,254.33,0,1.78,0,4,1,'2.66'
0,8197,0,4,,0,0,0,''
0,,0,3.799,4,0,0,0,''
0,,71.85,3.333333333,3.3325,0,0,1,'3.11'
0,,0,0.223333333,0,1,13,1,''
1,,1474.86,1.165,2.835,2,17,0,''
0,-27000,1254.3,3.67,2.3,1,11,0,''
0,21494,2043.5,3.25,2.889333333,0,2,1,'2.98'
0,,0,4,4,0,1,0,''
0,14145,0,1.556666667,3.113333333,0,2,0,'3.20'
0,,0,3.556666667,4,0,0,1,'1.750'
1,,0,0.335,2.17,1,2,0,'3.29'
0,9395,0,3.556666667,3.5,0,1,1,'3.045'
1,,145,2.89,1.666666667,2,8,0,''
0,,0,,,0,2,0,'2.429'
0,0,0,4,3.2,1,1,1,'3.765'
0,,0,,,0,0,0,'2.56'
0,0,0,4,0,0,0,0,''
1,4056,2064,2,3.428571429,1,7,0,''
0,1874,0,4,2.085,0,1,0,'3.2'
0,,0,,,0,1,1,'2.393'
0,,0,3.165,3.367777778,0,0,1,''
0,,0,3.556666667,3.868,0,6,1,''
0,5321,0,3.33,2,2,1,0,''
0,11210,0,2.964444444,3.5,0,8,1,'2.5'
0,,0,2.776666667,3.333333333,1,3,1,'3.40'
1,7728,371,4,2.964444444,1,12,1,''
0,,50,,,0,0,0,'4.0'
0,3695,276,2.67,2.692307692,2,2,0,'3.3'
0,0,0,3.81,3.9175,0,0,1,''
0,,0,3.066,3.223333333,1,1,0,''
0,10903,0,1.835,3.723333333,0,8,0,'3.4'
0,,0,3.051538462,2.717692308,0,1,0,'2.82'
0,,0,4,3.912,1,0,1,'3.03'
0,5645,0,3.666666667,3.776666667,1,2,0,''
0,,0,4,4,0,0,0,'3.240'
0,,120,3.9175,3.666666667,1,1,0,'3.28'
1,,1048.6,0.532,1.2,2,7,0,'2.94'
0,15888,0,2.89,2.666666667,0,10,0,''
0,,0,3.335,3.333333333,0,0,1,''
0,18310,0,4,3.952857143,0,9,0,''
0,,0,2,4,0,0,0,''
0,,0,4,4,1,1,1,''
0,,219.33,4,3.33,1,0,0,''
0,,0,0,0,0,0,0,''
0,,0,3.335,4,0,3,0,''
0,0,0,2.165,0.896153846,0,5,0,'2.949'
0,,50,,,0,0,0,'3.49'
0,,0,3.470833333,3.5,0,0,0,'3.73'
0,,0,3,3.5,2,2,0,''
0,,0,2,3.335,1,2,0,'0'
0,19656,476.66,4,4,0,0,0,'3.95'
0,,0,2.89,2,2,9,0,''
0,1475,0,0,1.5,0,4,1,''
1,-3096,1712.86,2.33,,0,1,1,''
0,8328,254.33,0,2.5,5,8,0,''
0,,0,0,3.33,1,6,0,''
0,13497.5,-66.6,3.555555556,2.813333333,0,0,0,'3.58'
0,,0,4,3.88,0,0,1,''
0,,50,,,0,0,0,''
0,-3000,770,3.165,2.666666667,0,1,0,'3.54'
1,,45,0,2.146666667,0,2,0,'3.32'
0,,0,,,0,0,0,''
0,,0,2.428571429,1.223333333,1,6,1,'2.41'
0,1223,474.3,0,1,8,10,1,''
0,4170,0,3.6675,4,0,0,1,'2.88'
0,,0,3.898461538,3.898461538,0,0,0,'3.875'
0,,4.2,3.776666667,3.446666667,0,3,1,''
0,,0,4,4,0,0,0,''
0,,0,4,3.853333333,1,0,0,''
0,,0,3.555555556,3.587692308,0,0,0,''
0,,0,2.666666667,2.67,0,1,0,''
0,,0,4,3.665,0,0,1,''
0,12972,2.47,3.67,3.085,1,0,0,''
1,,0,1.335,3.335,1,8,0,''
0,,0,,,0,3,0,''
0,,0,3.706666667,3.451764706,0,0,0,'3.57'
0,,0,3.11,3,0,1,1,''
1,,0,3.873076923,3.745294118,0,0,0,'3.66'
0,-6000,0,3,3,0,1,0,'3.26'
0,,0,,,0,4,1,''
0,,0,2.22,2,0,5,1,'2.94'
0,0,0,2.443333333,2,0,1,1,'3.03'
0,,0,3.223333333,3.33,0,0,0,'3.9'
0,,0,2.8325,3.562307692,0,0,0,'3.25'
0,,0,,,0,0,1,'2.75'
0,0,0,3.665,3.257777778,1,2,1,'3.27'
0,17535,414.8,3.67,3.33,0,2,0,'2.83'
0,0,0,0,3.3325,1,0,0,''
1,,3755,3.103846154,2.897692308,0,1,0,'2.96'
0,0,0,4,,0,0,0,''
0,,0,3.333333333,3.446666667,0,0,0,''
0,,0,3.556666667,3.5825,0,0,0,'3.78'
0,,0,2.5,2,2,3,0,'3.20'
0,,0,4,3,3,16,0,''
0,,0,0,2.5,1,14,0,'0'
0,,114.9,2.89,3.666666667,0,0,0,'3.66'
0,2804,0,3.165,3.134,0,0,0,'3.8666'
0,,0,4,3.556666667,0,0,0,'4.0'
0,,0,4,4,0,0,0,'4.00'
0,1785,0,4,4,0,0,0,'3.95'
0,,75,3.5,3.0825,0,1,0,'3.9245'
1,,3088,0,2.67,1,2,1,''
0,,0,3.198,3.285714286,0,0,0,'3.02'
0,,0,3.335,3.556666667,0,0,0,'2.9787'
0,,0,2.67,,0,0,0,'3.34'
0,8568,0,2,2.776666667,1,2,1,'2.49'
0,,0,3.468,3.6,1,1,0,''
0,,0,,,0,11,1,''
0,374,0,2.665,,0,10,1,'3.58'
0,27516,0,3,3.335,1,9,1,''
0,,0,3,2.443333333,1,10,0,''
0,,0,,,0,1,1,''
0,0,347,1.33,2.335,1,6,1,'2.52'
